candidate_id,model_name,model_family,series_key,forecast_origin,horizon,forecast_date,forecast_value,actual_value,error,abs_error,squared_error,mase,rmsse,smape_or_mae_if_available,runtime_seconds,status,failure_reason,guardrail_pass,negative_forecast_count,notes
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-01-27,11,2026-02-07,3183503.735866,2200536.218876,982967.51699,982967.51699,966225139457.732,64.110579,21.579717,0.304737,0.5014,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-01-27,12,2026-02-08,3071216.937126,2200536.218876,870680.71825,870680.71825,758084913131.7908,64.110579,21.579717,0.304737,0.5014,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-01-27,13,2026-02-09,2880776.312149,2192267.920023,688508.392126,688508.392126,474043806028.1837,64.110579,21.579717,0.304737,0.5014,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-01-27,14,2026-02-10,3078329.866321,2159156.057954,919173.808367,919173.808367,844880489988.0562,64.110579,21.579717,0.304737,0.5014,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-01-27,15,2026-02-11,2997245.828956,2157479.946573,839765.882383,839765.882383,705206737213.7823,64.110579,21.579717,0.304737,0.5014,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-01-27,16,2026-02-12,2693224.097021,2157479.946573,535744.150448,535744.150448,287021794738.75385,64.110579,21.579717,0.304737,0.5014,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-01-27,17,2026-02-13,3059023.068606,2168520.391082,890502.677524,890502.677524,792995018678.2988,64.110579,21.579717,0.304737,0.5014,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-01-27,18,2026-02-14,2810485.285338,2196233.816673,614251.468665,614251.468665,377304866757.3138,64.110579,21.579717,0.304737,0.5014,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-01-27,19,2026-02-15,2696284.537227,2201293.627535,494990.909692,494990.909692,245016000677.2994,64.110579,21.579717,0.304737,0.5014,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-01-27,20,2026-02-16,2851101.561744,2201293.627535,649807.934209,649807.934209,422250351360.72156,64.110579,21.579717,0.304737,0.5014,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-01-27,21,2026-02-17,2877881.992369,2172446.577904,705435.414465,705435.414465,497639123980.9424,64.110579,21.579717,0.304737,0.5014,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-01-27,22,2026-02-18,2396869.320502,2172446.577904,224422.742598,224422.742598,50365567395.14315,64.110579,21.579717,0.304737,0.5014,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-01-27,23,2026-02-19,3350918.41301,2176946.098682,1173972.314328,1173972.314328,1378210994807.9285,64.110579,21.579717,0.304737,0.5014,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-01-27,24,2026-02-20,3373268.776924,2178337.108812,1194931.668112,1194931.668112,1427861691456.3972,64.110579,21.579717,0.304737,0.5014,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-01-27,25,2026-02-21,2741185.12803,2199043.795907,542141.332123,542141.332123,293917223996.1466,64.110579,21.579717,0.304737,0.5014,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-01-27,26,2026-02-22,3204432.491908,2199043.795907,1005388.696001,1005388.696001,1010806430046.4784,64.110579,21.579717,0.304737,0.5014,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-01-27,27,2026-02-23,3097556.413172,2192039.721607,905516.691565,905516.691565,819960478702.7727,64.110579,21.579717,0.304737,0.5014,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-01-27,28,2026-02-24,2862001.786719,2160439.911822,701561.874897,701561.874897,492189064308.70233,64.110579,21.579717,0.304737,0.5014,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-01-27,29,2026-02-25,3198235.910359,2155669.116526,1042566.793833,1042566.793833,1086945519603.6613,64.110579,21.579717,0.304737,0.5014,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-01-27,30,2026-02-26,2729440.451843,2141480.378931,587960.072912,587960.072912,345697047339.00977,64.110579,21.579717,0.304737,0.5014,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,1,2026-02-27,2253611.589116,2141480.378931,112131.210185,112131.210185,12573408297.486172,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,2,2026-02-28,2580684.246567,2232660.469854,348023.776713,348023.776713,121120549157.70432,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,3,2026-03-01,2312516.959106,2232660.469854,79856.489252,79856.489252,6377058875.706721,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,4,2026-03-02,2161241.894273,2225082.224172,-63840.329899,63840.329899,4075587721.606852,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,5,2026-03-03,2655281.356771,2214316.573799,440964.782972,440964.782972,194449939821.85196,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,6,2026-03-04,2189436.641271,2213126.423321,-23689.78205,23689.78205,561205773.557089,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,7,2026-03-05,2671162.9855,2208386.623732,462776.361768,462776.361768,214161961010.82712,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,8,2026-03-06,2400768.444352,2208386.623732,192381.82062,192381.82062,37010764904.98304,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,9,2026-03-07,2162062.976788,2210655.804901,-48592.828113,48592.828113,2361262943.994392,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,10,2026-03-08,2515563.033898,2210655.804901,304907.228997,304907.228997,92968418294.35754,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,11,2026-03-09,2531827.869268,2209817.108898,322010.76037,322010.76037,103690929793.96977,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,12,2026-03-10,2629505.412135,2209575.898982,419929.513153,419929.513153,176340796016.76407,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,13,2026-03-11,2357867.98383,2209475.861861,148392.121969,148392.121969,22020221862.364166,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,14,2026-03-12,2556722.298649,2209575.898982,347146.399667,347146.399667,120510622801.52347,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,15,2026-03-13,2509303.200088,2209695.658812,299607.541276,299607.541276,89764678789.40817,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,16,2026-03-14,2364312.053318,2217677.004964,146635.048354,146635.048354,21501837405.682915,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,17,2026-03-15,2536214.417154,2219994.597833,316219.819321,316219.819321,99994974131.39146,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,18,2026-03-16,2419648.175819,2219994.597833,199653.577986,199653.577986,39861551202.72283,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,19,2026-03-17,2223362.253966,2219994.597833,3367.656133,3367.656133,11341107.832233,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,20,2026-03-18,2491830.331496,2221884.210804,269946.120692,269946.120692,72870908076.83243,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,21,2026-03-19,2483145.014186,2228188.442132,254956.572054,254956.572054,65002853633.62034,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,22,2026-03-20,2187050.761132,2233479.670198,-46428.909066,46428.909066,2155643597.054142,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,23,2026-03-21,2531733.997112,2239700.973742,292033.02337,292033.02337,85283286738.37578,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,24,2026-03-22,2711812.469879,2241094.330999,470718.13888,470718.13888,221575566270.55362,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,25,2026-03-23,2422980.742122,2241094.330999,181886.411123,181886.411123,33082666551.23042,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,26,2026-03-24,2562037.763738,2241094.330999,320943.432739,320943.432739,103004687018.45253,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,27,2026-03-25,2611848.547862,2242959.535651,368889.012211,368889.012211,136079103329.75691,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,28,2026-03-26,2205112.065242,2243638.54053,-38526.475288,38526.475288,1484289298.108152,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,29,2026-03-27,2482785.508923,2244989.50147,237796.007453,237796.007453,56546941160.62807,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-02-26,30,2026-03-28,2338554.546058,2249843.217941,88711.328117,88711.328117,7869699736.293261,18.422724,6.965737,0.096139,0.5015,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,1,2026-03-29,2814260.110419,2249843.217941,564416.892478,564416.892478,318566428514.09,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,2,2026-03-30,3050509.190144,2247499.457778,803009.732366,803009.732366,644824630274.2933,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,3,2026-03-31,2702412.630092,2246530.122609,455882.507483,455882.507483,207828860628.62195,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,4,2026-04-01,2466743.488228,2246530.122609,220213.365619,220213.365619,48493926397.417206,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,5,2026-04-02,3147620.878445,2247829.509327,899791.369118,899791.369118,809624507939.8239,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,6,2026-04-03,2643390.198224,2248281.879329,395108.318895,395108.318895,156110583660.107,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,7,2026-04-04,2943184.106584,2256273.368036,686910.738548,686910.738548,471846362732.8587,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,8,2026-04-05,2761247.332304,2259378.960982,501868.371322,501868.371322,251871862133.55478,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,9,2026-04-06,2634634.246191,2259378.960982,375255.285209,375255.285209,140816529077.42432,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,10,2026-04-07,2958318.639815,2259378.960982,698939.678833,698939.678833,488516674646.9661,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,11,2026-04-08,2901722.273107,2259514.239787,642208.03332,642208.03332,412431158060.10156,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,12,2026-04-09,2804913.302871,2260290.977341,544622.32553,544622.32553,296613477466.174,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,13,2026-04-10,2633130.473279,2264588.628523,368541.844756,368541.844756,135823091336.22543,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,14,2026-04-11,2824842.791428,2282231.736934,542611.054494,542611.054494,294426756459.4752,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,15,2026-04-12,2782110.088532,2286546.760552,495563.32798,495563.32798,245583012038.32788,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,16,2026-04-13,2485852.170813,2287752.443799,198099.727014,198099.727014,39243501843.085,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,17,2026-04-14,2890782.189457,2288669.726321,602112.463136,602112.463136,362539418263.774,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,18,2026-04-15,2645110.901432,2290197.639408,354913.262024,354913.262024,125963423560.40231,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,19,2026-04-16,2540062.193447,2292849.649,247212.544447,247212.544447,61114042131.9241,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,20,2026-04-17,2617768.269457,2293920.393815,323847.875642,323847.875642,104877446557.91818,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,21,2026-04-18,2666980.718649,2298475.390222,368505.328427,368505.328427,135796177079.41302,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,22,2026-04-19,2329896.374851,2299392.925002,30503.449849,30503.449849,930460452.702686,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,23,2026-04-20,3118092.896427,2299392.925002,818699.971425,818699.971425,670269643211.1466,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,24,2026-04-21,3026950.792865,2299015.519692,727935.273173,727935.273173,529889761929.70874,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,25,2026-04-22,2601593.419679,2299015.519692,302577.899987,302577.899987,91553385560.77408,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,26,2026-04-23,2912236.686437,2303023.857204,609212.829233,609212.829233,371140271302.67395,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,27,2026-04-24,2892308.855223,2307699.57929,584609.275933,584609.275933,341768005506.66833,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,28,2026-04-25,2689210.934867,2315229.38064,373981.554227,373981.554227,139862202902.02765,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,29,2026-04-26,2942788.715439,2319353.68009,623435.035349,623435.035349,388671243301.17004,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,EUR-Multitenant,2026-03-28,30,2026-04-27,2608025.083423,2319353.68009,288671.403333,288671.403333,83331179102.27899,38.988434,13.798552,0.190763,0.5141,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,LAM-Multitenant,2026-01-27,1,2026-01-28,222131.73787,186857.36692,35274.37095,35274.37095,1244281245.909279,49.863598,19.169422,0.175483,0.5207,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,LAM-Multitenant,2026-01-27,2,2026-01-29,222084.478917,187023.362821,35061.116096,35061.116096,1229281861.919199,49.863598,19.169422,0.175483,0.5207,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,LAM-Multitenant,2026-01-27,3,2026-01-30,232479.15567,187186.454247,45292.701423,45292.701423,2051428802.168254,49.863598,19.169422,0.175483,0.5207,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,LAM-Multitenant,2026-01-27,4,2026-01-31,220444.515202,187236.099076,33208.416126,33208.416126,1102798901.58664,49.863598,19.169422,0.175483,0.5207,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,LAM-Multitenant,2026-01-27,5,2026-02-01,214800.431284,187237.093435,27563.337849,27563.337849,759737593.383077,49.863598,19.169422,0.175483,0.5207,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,LAM-Multitenant,2026-01-27,6,2026-02-02,218297.541997,187338.75883,30958.783167,30958.783167,958446255.208879,49.863598,19.169422,0.175483,0.5207,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,LAM-Multitenant,2026-01-27,7,2026-02-03,222103.590894,187515.554047,34588.036847,34588.036847,1196332292.932789,49.863598,19.169422,0.175483,0.5207,ok,,,0,direct_multi_horizon;log1p
